Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Hour
67016.0,0.190290663318873,0.311515991834706,1.60002830195823,0.424589287655221,-0.622008614550255,0.224567071975032,-0.597115762896034,-0.521859989539373,0.824576196288961,-0.53965816084183,-0.806230039632597,-0.104192869046757,-1.17537281188841,0.0384781753168693,0.37684905643642,0.306692116150939,-0.333482385924077,-0.285977888390402,-1.5583579783186,-0.478891683480651,0.817945361215209,-0.010773711858796,0.0313939962590255,0.0353592348499011,0.237315744945217,-0.526460062719182,0.268885661352882,0.276017382307146,1.0,0,18.0
114973.0,-1.59372881417669,-0.664025848347638,-0.627351115415628,0.0731430363692084,1.46704216801205,-1.72217575301749,0.586531555679259,-0.779907074263355,0.969014979071986,1.04786147680818,-0.814593449204764,0.0445335798733697,-0.0824582613171053,-0.242173958637651,-0.0703879214454396,-0.391624242569831,-0.473375767352864,-0.848823750100009,0.449728005851098,-1.05506797261485,-0.384366103690145,0.139728652140681,0.772529159312064,0.0260840992431107,-2.15745948034578,-0.114602822331711,-0.173938988715058,0.483193479614522,1.29,0,7.0
147050.0,1.9466007961525,-0.469071636589343,-0.268669964539906,0.372501383007292,-0.857058184807968,-0.769718990496358,-0.501959745908172,-0.0777348418997534,1.14409472369879,-0.0063033768009973,-0.84624506779303,0.210983673141208,-0.238015767440509,-0.0264931134089936,0.576044971019149,0.459701741131486,-0.486153926846706,-0.378335651422195,-0.0838804372970229,-0.159599561548986,-0.203728838304912,-0.548277963795604,0.404318487205881,0.032456676776744,-0.661683467840264,0.269284747984157,-0.042034893856342,-0.0386314539135511,35.0,0,16.0
130356.0,1.66493244334871,-1.09767691720389,-0.709087466549612,-0.77301219449598,-0.788090756561318,-0.485160296759475,-0.313369930694177,-0.107965570328807,1.04288165200992,-0.351783191744964,1.04470737728003,1.74540085492221,1.38309313250669,-0.0287391057051454,0.370531760780461,0.543756296117909,-0.927808589109466,0.180270548699973,0.604232079801178,0.312272368196237,-0.0170687381897359,-0.333757996369602,0.179345348187713,-0.281325132201692,-0.658685549817488,0.310228855172158,-0.0705417417709396,-0.0239865118150404,193.6,0,12.0
161585.0,-1.51569223875759,-1.23823408831112,0.758666456672071,-1.80184205043108,1.33434221150962,-1.49381489309141,-0.969457253835177,0.299324977163619,-0.732349513066758,-0.423207449492152,0.691135966721587,-0.804220615792451,-0.644537306107884,-1.89332943788033,-0.933906117335479,2.11542190878804,0.798093706603714,0.36304974993622,-0.0341907241002738,0.575777017780507,0.404110710148362,0.746803794967796,-0.0544977200553093,-0.467972303589899,0.105479254158785,-0.162311250007274,0.315036333765473,0.245886975450526,19.95,0,20.0
145598.0,1.99349083979782,-1.01416657484085,-0.449358460898078,-0.506247606079406,-0.987576842388823,-0.148209322803526,-0.887233972901397,0.0307520075277787,-0.324522937406736,0.937690023693602,0.519737127979148,0.902027364995597,0.740201553010835,-0.0855298665187764,-0.301078892440676,-0.871943397374927,-0.572602871281143,1.31627325438768,-0.47386256312821,-0.460871590335101,-0.555343818560898,-1.14648913963179,0.431354114829842,-0.438616164237358,-0.765248756079254,0.233816875636549,-0.0212428947079824,-0.0435785072536206,56.98,0,16.0
62997.0,0.866924080641597,-0.926949265733807,0.869153448050414,-0.984404790328554,-0.699114931329215,1.23328252698335,-1.01197324106737,0.587755472409223,1.80545445864133,-1.23337871252441,0.656343571852836,0.790406948740039,-0.192107196824717,0.10650894249486,3.3787164907738,-1.19047500094898,0.707006497749675,-1.14278745504512,-1.4602417392444,-0.0539662819049211,0.441147578393978,1.35729757737849,-0.0662422486439037,-0.924529436162292,0.128718825983842,-0.432309756844238,0.15587620594347,0.0424719524583242,100.0,0,17.0
158556.0,-0.630810521283638,1.06975115882779,-0.650168648049264,-0.577270535138087,0.935259943953943,-0.785936740760788,0.870589727787126,-0.245649021848793,0.392695366014607,-0.259462850794185,-0.708944797479591,-0.378580867423493,-0.471505621982594,-1.10213742272302,-0.0780276466114409,0.256291210047171,0.396795075075942,-0.270101203040163,-0.254749389352524,-0.140753149393284,-0.27839019587128,-0.854358821495421,0.245280054437916,0.480349226254913,-0.469456771760929,0.0591479339112988,-0.513762504881259,0.223167547122926,2.58,0,20.0
125024.0,2.03290096641118,-0.542057251587018,-0.712253473876024,0.270373111362958,-0.35932875384516,0.16257034815251,-0.77135300678799,0.160711418788351,1.73086743957005,-0.128021314712315,-1.88350584276757,-0.580644795830211,-1.2366289152245,0.0428763665333808,0.733052877653539,0.373552831935047,-0.689494667988678,0.642651949997175,0.0507370943767446,-0.264241830493506,0.125210792507797,0.511094608434084,0.0868203436084588,0.0674450431293855,-0.0358162381012623,-0.201185422119758,0.0260911544632936,-0.0394721884962129,9.99,0,10.0
164356.0,2.05910305423322,-1.32661114391446,-1.35317402734002,-1.45153523855882,0.967747130158502,4.04742827949638,-1.90647398907294,1.11148857304949,0.14193598755884,0.803590478269739,-0.323366381254315,0.0984903551842693,0.377117448897451,-0.271360474478753,1.00793270009611,-0.936258793337602,-0.456120532161202,1.200764808291,-1.17917986991624,-0.487425472253801,-0.347314195356621,-0.510406482114134,0.443335675193731,0.684226100834279,-0.676273605305591,0.484651409764041,0.0300555206031801,-0.0385543158118347,16.95,0,21.0
117160.0,-0.928804853543657,1.75160318047884,-1.25439099907171,-1.48196320445523,1.18407540609925,-1.03154222031778,1.49905082932432,-0.181596613957038,0.126826845283678,0.915415497488194,0.882693119997009,0.427750955580172,-0.670858410062196,0.694230945278144,-0.700524058332907,-0.582023925895691,-0.624826170218315,0.0239550843421546,-0.0361118279455507,0.454641845449676,0.179536795997027,0.89875935095701,-0.167730215172674,0.732327817272593,-0.144817269799561,0.05689774562103,0.807042799291784,0.504374911045571,0.52,0,8.0
45006.0,-2.38197114094983,0.362062918585146,0.793004093603347,-3.55115315149197,-0.88490043686147,0.415168716487733,-1.80893718570665,-5.4709816653853,1.44641516560946,-3.66076406181488,-1.32027817554588,1.47079737099263,0.369934454545775,0.2930929208238,0.437401402567928,0.378935504383854,-0.661825907241678,0.358969660781827,-0.52853762828872,0.750657165548289,-2.61408017742372,0.64835518363073,-2.83666104776997,-0.268585856537109,0.0536521233147731,-1.05784044572344,0.47435625306783,0.0577058961518351,451.87,0,12.0
41845.0,1.05979524540127,-0.251876406905464,1.09773868587199,1.53318559143748,-0.530131674649373,1.10205894718046,-0.675202534697757,0.479145198761324,1.08430261588805,-0.233737893569649,0.218748414460995,1.31627303194276,-0.757077906811565,-0.473549586036786,-2.32936456291642,-0.83271081402944,0.430724843235044,-0.694512549014205,0.590948018503736,-0.217058832620767,-0.390809297594424,-0.705372421757602,0.037176157936592,-0.313407190536026,0.423928678790157,-0.505251709745522,0.084047438534658,0.0142421660233897,10.56,0,11.0
28125.0,-0.757134798842088,0.415429558001041,0.661756415207692,0.0819737283476282,-0.565780611544719,0.271352013222723,0.371870936527702,0.682246082829937,-0.0990290615837142,-0.698727630570108,-0.459392886635499,-0.696985437439411,-2.62364922018835,0.819675911897315,-0.806882914789164,0.338663405730926,-0.196668324915914,0.627134609005747,0.937784336529027,-0.0471702095677864,-0.0786977553797965,-0.589757582829066,0.139380122542121,-0.561324548847719,0.0631125225838359,0.266946127072113,-0.186864585911446,-0.0607451008823084,128.57,0,7.0
145593.0,1.93839727426249,-0.68207168311271,-2.1246169141073,-0.64910885214852,0.242587401092625,-0.959864056911499,0.470447820543154,-0.413495894766106,0.878686251765325,-0.26436546991029,-1.66623271533719,-0.0814830463720481,-0.217391743745868,0.434877662370969,0.239014264168305,-0.162792734142483,-0.429316604669621,-0.485209300320362,0.889761236928564,0.0760516463084015,-0.139415675869019,-0.530836160687355,-0.0426486640402539,-0.942934069410836,-0.0148376605961114,0.817478698365949,-0.143246259240922,-0.0655143514263266,135.7,0,16.0
67195.0,1.13208230025549,-0.108570696646773,1.16065784965191,1.15108700488663,-0.781295097503444,0.310776982260539,-0.684736853290231,0.272291009963124,0.688871073672583,-0.0260925608780514,0.571709494777464,0.940707236602109,-0.218408285222964,-0.138031581701533,-0.472859410370179,0.382324740643576,-0.607186177473446,0.569518462071063,0.205174949381883,-0.125301984982001,-0.0348741724954191,0.0588630792909924,-0.0557321543029314,0.0020131143531977,0.421534861622532,-0.40532068539918,0.066623851535562,0.0244015777983295,9.99,0,18.0
121335.0,2.23994776370159,-0.358261739959079,-2.07836532848328,-0.80591841976225,0.16703600260872,-1.13458301624165,-0.0313287834573903,-0.463399049365032,-0.683444927771449,0.247927124223377,-0.773090096306743,-0.183240542356808,1.50440506668586,-1.57554693566979,-0.286397889961544,1.17427216416182,0.993814510679627,-1.25527284787812,0.912197087874728,0.119182331701704,-0.0668389107986648,-0.0953042267265482,0.0524015653696829,-0.772787810440727,0.130151912738271,-0.239789770040647,-0.0196241036916043,-0.0385645405451398,25.0,0,9.0
169435.0,-1.43538479309801,1.29831652591237,-0.496313656713426,-1.00827311425661,0.281347121427604,-0.692684299420804,0.372356412735625,0.709825598805466,-0.624705936349,-0.671690881483433,0.0617520143308727,1.18034442055316,0.520696461082686,0.779539862957273,-1.39097836217677,0.542007746866852,-0.656257672440363,-0.095307060437555,0.112127561059851,-0.298717805294245,-0.101343759182121,-0.455688383207589,0.110689651145791,-0.482956147995846,-0.521428638882116,0.0584391359667615,-0.110488069754681,-0.0093923560963058,2.69,0,23.0
58979.0,0.331669447030921,-2.31195725008166,-0.284209410779063,-0.32293783163176,-1.40389737689915,-0.237703789880316,0.145783142347376,-0.273758326907748,-0.788773873886333,0.372747134662212,-1.13007112224816,-0.163880519819555,0.97141840881012,0.0034395846540811,1.19169087969966,-0.701465537940727,-0.445960618756834,1.18007850820349,-0.623587497265314,0.743989832315745,-0.312989722990238,-1.74062579434678,-0.35237034474231,-0.424142085621892,-0.198697477060071,0.735209958371769,-0.148870772747749,0.110502310105519,578.12,0,16.0
41012.0,-14.9814924057676,-15.7321363042206,-0.218518864645964,3.24511939259537,4.85806373433372,-2.11247882631909,0.751714019717275,-2.11837464301214,3.62579774238693,2.50053950510636,2.45188254146346,0.574877803291633,0.396911125079291,-2.78856954867586,0.9660088674084,0.867014271410018,-1.10949671545503,-1.63127299217579,1.21406850550673,-9.01950493766359,-3.72615095794561,0.983686865887832,4.69243711147812,0.0336945757679364,2.08820639260995,1.08112800735355,-2.61536523667248,7.51225030804483,166.39,0,11.0
18128.0,-1.19771181062482,-1.07760865570232,2.16380387856565,-2.15306925205018,0.438751175701216,0.0231236620479554,-0.255595560345267,0.158479511380779,2.55437658276586,-1.96714494929208,2.6450346549333,-0.920161452593104,2.03674764708117,1.00175586942755,-0.301060451527988,-0.716874103022495,0.534699026485127,0.0785547083479028,-0.696019131776385,0.320405405226092,0.212689660295182,0.847355923098707,0.103805780553353,-0.288989840637452,0.13420586261664,-0.0739115192630191,-0.187902890974012,-0.208474603445423,101.48,0,5.0
30336.0,0.756171348876834,-0.660487226166387,0.420782565224852,1.22189647948162,-0.730386269024038,-0.197979951254911,-0.0010206196647202,-0.0793617506932059,0.411575141200745,-0.144777182550878,-0.940526887006552,0.0169261281364327,0.252008199210413,0.0918834076513301,1.31597337646573,0.612015980741482,-0.788484637000698,0.508813684540161,-0.479656801302762,0.39997622693797,0.28872196852274,0.337925851778906,-0.385369624430301,-0.118325901488891,0.516484965734452,-0.253682830592822,0.0014227835124743,0.0705577949677897,255.14,0,8.0
150957.0,2.22679487415542,-0.486550346024057,-2.05571041959882,-0.901276939876616,-0.0086370304232096,-1.6211487459541,0.279749641986591,-0.590428643046994,-1.06182107855477,0.90853185595473,-0.223835109439381,-0.402823170085577,0.304566280161704,0.325058175032126,-0.0885151527386653,0.338373614456767,0.449405868079966,-1.82930259691048,0.519942721721244,0.0165658828992175,0.379528788322213,1.04812072708994,-0.0059669948518554,1.2195223457658,0.423852578070977,0.0181155871768444,-0.0846190949195262,-0.0666010214903206,30.0,0,17.0
144751.0,2.37479169075485,-0.895085806448569,-2.38710784331864,-1.51896364546612,-0.276515514843561,-1.8420687673697,0.189542855269926,-0.800797647164224,-2.2628756439242,1.71243593452253,-0.820178303769817,-0.438834881586291,1.23202113961216,0.0815853249405186,-0.802224701025194,-1.47837821403268,0.731005841091997,-0.527473088813159,-0.0025316155012203,-0.373188446428985,0.135645050974639,0.96349881744912,-0.18453020208512,0.0655871326213714,0.690430594341796,0.297948038481781,-0.0664118575220319,-0.0831421362367151,32.0,0,16.0
135177.0,1.9420676624857,-1.25849393353449,-1.42492515453479,-1.06501782356799,0.0209432934714538,0.938215599378335,-0.788444326114015,0.243429009247978,-0.126513370420728,0.607754117729742,-0.548431595370474,-0.614327358994201,-0.260777945883327,-0.0881737190150312,0.818555987658733,0.162800317797364,0.966617149030863,-2.6228399943015,-0.313916943476442,0.0430020201669357,0.288383003371566,0.759105707271147,0.156985614420804,-0.544106584539413,-0.248407061330027,-0.0911261478564191,0.0094218840406697,-0.0503437014474078,94.95,0,13.0
136188.0,1.95950797388847,0.776830163657447,-1.10997848592143,3.82395640852691,0.7707381360224,-0.555780825862823,0.690898863776625,-0.393644869436385,-1.36310994006273,1.47610747987648,-1.06185032289032,0.423953739981284,1.24301146508371,0.143461060827839,-1.28746777589589,0.306342199441626,-0.673120324331847,-0.628149090795027,-1.51002868491701,-0.219819152855487,0.281978004030408,0.994294513022667,-0.0878623616167776,0.106815779084281,0.473141112265659,0.286067935347993,-0.0538671069187547,-0.0606398943047545,8.0,0,13.0
936.0,0.912120324093531,-0.548948009589786,0.343671568835733,0.522707917208512,-0.732583292600534,-0.422368469434555,0.0334228256698816,-0.0291443022349132,0.326674453760777,-0.1766470918236,1.03135471552287,1.04692762283674,-0.35759508873378,0.202442347551991,-0.803533773289733,-0.0810149138487086,-0.153247957603079,-0.205336432386587,0.594759792219025,0.19562983186979,-0.100750355455304,-0.496645069167255,-0.121345537335368,0.376959859500945,0.31208302396476,0.469908532438265,-0.0739126588249607,0.0243979594978346,158.0,0,0.0
151477.0,2.06509759600773,0.0216242895696936,-1.906365638499,0.197679649209743,0.620083748634772,-0.302617559262444,0.0046210343183567,-0.0015954470360007,0.419092592998179,-0.179300067063742,0.52651369129045,0.142871872820657,-0.936494009279666,-0.477621272528414,-0.34992628594397,0.701212174201779,0.103701568601469,0.468724651418173,0.531816952386935,-0.192863670145795,-0.356176590021151,-1.00357323599675,0.279257312275199,-0.0307804361989823,-0.257470219899062,0.187588942657504,-0.0737361145030409,-0.0476583033224918,1.98,0,18.0
43858.0,-3.31283471352437,2.18191462437573,-0.762963115703603,0.311522371381543,2.21539311285581,4.91332520719747,-1.9319668437998,-3.41249627516964,-0.214841593285829,0.663289609794527,-1.2184060930559,0.222701786250041,-0.419888720358665,0.116200630966447,-1.50971894037518,0.757775978138817,-0.445158595853953,0.076837065599804,-0.992308032803082,-1.42257585533965,4.61678121442013,-1.75298560174586,0.312909697483834,0.929583818486947,0.322801740875455,-0.137468873765092,-0.532371001001445,0.269681223617171,3.75,0,12.0
44102.0,1.19551273527653,-0.834803696582337,0.123166405354808,0.0871400231365763,-0.287121854746782,1.38940871360265,-0.907383539676245,0.379137612326381,-0.49492100880659,0.810880217879995,-0.665214103652028,-0.130661225216924,-0.179463755169801,0.0054624040390684,0.0703615839665154,-1.00195406975603,-0.623112614798523,2.12743621325919,-0.549453078148751,-0.407840202704273,-0.242305027218131,-0.238818776110458,-0.302513292575357,-1.73321086144269,0.604719438171354,-0.108566225229106,0.0707962915270502,0.013961657940769,79.0,0,12.0
50422.0,-0.585148088646995,0.96551695713495,0.859292445017378,0.719296361166498,0.712202404766621,-0.356167838395294,0.751672790920955,-0.250123702506816,-0.547698106499181,0.0066243853988474,-1.1287180129699,-0.0088058915295907,0.913979884623293,0.0762269208407396,1.0320404116013,-0.122903118849598,-0.552284322506774,0.270454255420803,0.762925869017943,-0.0446342080073249,0.115360950474252,0.401589967371182,-0.327479675698112,-0.407548677943798,-0.15143327901999,-0.307644727434676,-0.0472169376258362,0.161468828437084,29.9,0,14.0
156237.0,-4.48570519937357,0.783005034259583,-1.56649481557539,-0.536999797808055,-0.0459832256630866,1.36249763449549,-1.34941915903479,2.24379216195672,-0.50461008198854,-1.30533014707496,0.296819409720016,1.56990080540798,-0.0875620334322592,1.65231421759178,0.0163326878941822,-0.605118142775049,1.3287132402217,-1.15282343009785,0.245966181290175,-1.56804700404739,-0.0203249197944792,-0.199078881044444,-1.20681542695811,-0.58726900188957,0.278920289145504,0.118154443408151,-0.921096727165106,-0.788931615981532,131.56,0,19.0
141488.0,-0.657168077249935,1.37083471217616,-0.895394628963763,0.658570920870127,0.985514844554842,0.161397462499428,1.13651663977227,0.286926603296775,-0.930266589602807,0.0261956061023013,-0.520568109898868,0.285463203940808,-0.243413702723142,0.926675251131577,-0.93939128037312,-0.557914053907504,-0.292502457437158,0.542975516845895,1.45742999624782,-0.0534896061016832,0.137265586827162,0.564812406557127,-0.255177130024772,-1.14580651543734,0.178150047946074,-0.329689728717961,0.211679972697982,0.131463437360817,61.93,0,15.0
84102.0,-0.960502688572759,0.393849524552603,2.53210585478461,-2.14948649468378,-0.730028104285953,-0.876513717967375,0.0632237102584752,0.147239900289903,1.27847879348449,-1.66166689471773,-0.50306082153824,0.193195047579021,-0.128263278149775,-0.264745609085343,1.54113784917627,0.289249218280447,-0.818202189368402,0.81956718276246,-0.655162405159999,0.0528576950200989,0.276224788591141,0.924729907403295,-0.40048321267782,0.392689250247116,0.594955347177581,-0.656885038012311,0.351152306746893,0.143326209235121,9.99,0,23.0
89429.0,1.89375966882318,-0.475030439030107,-0.461039837566296,0.65426073234743,-0.665823793607922,-0.605944312812702,-0.398349182447343,-0.145982535756939,0.984186109987243,0.0370656283519739,-0.81444750147657,0.595097021436042,0.696297508130667,-0.209764332217832,0.444294553284383,0.176987904141577,-0.504284298436071,-0.0088144382670136,-0.506764955124359,-0.0714535955653407,0.355493278059479,1.16848891577807,0.0055497901169948,0.0763808255929728,-0.0795270686543018,0.537331775070963,-0.0204417888257153,-0.0408574546758797,59.4,0,0.0
130180.0,-0.52370314231176,0.437183805514881,1.6508951037503,-0.877690261115694,-0.152133842191199,-0.527900512640647,0.447490086620648,0.060978524287375,0.691361568456334,-1.16352265715142,-1.38736066209043,-0.285419514153442,-0.734774663159565,-0.191224525463527,-0.183184728354145,0.268163206763159,-0.735370848064575,0.43901558455325,-0.900377692333573,-0.20471599248659,0.32376707087218,1.0182067624615,-0.298966388507553,0.0557181802927474,0.0072380232376728,-0.260938780695315,0.146171110936564,0.150435164578994,22.72,0,12.0
70805.0,-1.23238550926024,0.623927335475296,1.50325507179937,1.47009990201273,-0.957659344865142,0.52988817129937,-0.0248356252353824,0.591946897404514,0.152596045650639,-0.358313942569582,-1.03748216651418,-0.407263191707377,-1.15739547700129,0.194076078582494,0.720288312843297,-0.627972617988004,0.644597710946428,0.0311793283605354,0.508309663029647,-0.293141608731875,0.244636516612356,0.862925253673227,0.143368054586963,0.0876022357327353,-0.18709064281779,-0.102232543999507,-0.13907730774494,0.11751278301703,99.0,0,19.0
